Date; Close 
15.04.2019; 563,68 
16.04.2019; 567,55 
17.04.2019; 561,38 
18.04.2019; 561,70 
22.04.2019; 564,51 
23.04.2019; 567,06 
24.04.2019; 564,38 
25.04.2019; 553,26 
26.04.2019; 553,66 
29.04.2019; 555,76 
30.04.2019; 554,82 
01.05.2019; 549,07 
02.05.2019; 547,91 
03.05.2019; 555,98 
06.05.2019; 550,39 
07.05.2019; 541,24 
08.05.2019; 542,62 
09.05.2019; 533,07 
10.05.2019; 533,36 
13.05.2019; 514,89 
14.05.2019; 520,98 
15.05.2019; 523,46 
16.05.2019; 522,79 
17.05.2019; 515,54 
20.05.2019; 515,38 
21.05.2019; 521,85 
22.05.2019; 516,94 
23.05.2019; 507,09 
24.05.2019; 512,90 
28.05.2019; 506,61 
29.05.2019; 504,48 
30.05.2019; 507,32 
31.05.2019; 494,07 
03.06.2019; 494,99 
04.06.2019; 505,95 
05.06.2019; 508,96 
06.06.2019; 513,35 
07.06.2019; 515,32 
10.06.2019; 517,00 
11.06.2019; 516,08 
12.06.2019; 513,58 
13.06.2019; 516,55 
14.06.2019; 510,23 
17.06.2019; 511,13 
18.06.2019; 521,55 
19.06.2019; 521,76 
20.06.2019; 523,81 
21.06.2019; 516,93 
24.06.2019; 513,17 
25.06.2019; 505,32 
26.06.2019; 503,13 
27.06.2019; 509,99 
28.06.2019; 514,14 
01.07.2019; 519,93 
02.07.2019; 521,82 
03.07.2019; 526,52 
05.07.2019; 528,25 
08.07.2019; 521,69 
09.07.2019; 530,45 
10.07.2019; 532,75 
11.07.2019; 532,26 
12.07.2019; 536,99 
15.07.2019; 535,65 
16.07.2019; 537,37 
17.07.2019; 536,53 
18.07.2019; 534,65 
19.07.2019; 532,46 
22.07.2019; 529,96 
23.07.2019; 536,02 
24.07.2019; 542,92 
25.07.2019; 539,81 
26.07.2019; 549,08 
29.07.2019; 548,20 
30.07.2019; 545,96 
31.07.2019; 539,61 
01.08.2019; 531,88 
02.08.2019; 516,56 
05.08.2019; 502,86 
06.08.2019; 509,30 
07.08.2019; 505,31 
08.08.2019; 514,93 
09.08.2019; 506,93 
12.08.2019; 502,40 
13.08.2019; 510,95 
14.08.2019; 496,23 
15.08.2019; 489,53 
16.08.2019; 498,29 
19.08.2019; 506,12 
20.08.2019; 501,08 
21.08.2019; 506,22 
22.08.2019; 506,74 
23.08.2019; 492,22 
26.08.2019; 498,20 
27.08.2019; 492,10 
28.08.2019; 497,76 
29.08.2019; 507,05 
30.08.2019; 506,93 
03.09.2019; 501,44 
04.09.2019; 505,11 
05.09.2019; 513,21 
06.09.2019; 514,92 
09.09.2019; 514,97 
10.09.2019; 522,24 
11.09.2019; 534,76 
12.09.2019; 534,66 
13.09.2019; 528,15 
16.09.2019; 529,47 
17.09.2019; 523,97 
18.09.2019; 520,60 
19.09.2019; 518,82 
20.09.2019; 519,01 
23.09.2019; 519,17 
24.09.2019; 510,08 
25.09.2019; 518,20 
26.09.2019; 512,35 
27.09.2019; 508,42 
30.09.2019; 509,58 
01.10.2019; 497,00 
02.10.2019; 489,72 
03.10.2019; 489,62 
04.10.2019; 495,00 
07.10.2019; 496,48 
08.10.2019; 488,50 
09.10.2019; 491,25 
10.10.2019; 490,92 
11.10.2019; 499,39 
14.10.2019; 495,96 
15.10.2019; 502,21 
16.10.2019; 502,17 
17.10.2019; 508,08 
18.10.2019; 508,07 
21.10.2019; 512,98 
22.10.2019; 512,86 
23.10.2019; 513,78 
24.10.2019; 507,48 
25.10.2019; 512,13 
28.10.2019; 514,93 
29.10.2019; 513,82 
30.10.2019; 513,44 
31.10.2019; 514,08 
01.11.2019; 510,68 
04.11.2019; 513,20 
05.11.2019; 516,45 
06.11.2019; 508,01 
07.11.2019; 515,02 
08.11.2019; 524,39 
11.11.2019; 523,92 
12.11.2019; 524,43 
13.11.2019; 523,88 
14.11.2019; 520,22 
15.11.2019; 524,97 
18.11.2019; 525,49 
19.11.2019; 523,80 
20.11.2019; 519,68 
21.11.2019; 516,84 
22.11.2019; 519,45 
25.11.2019; 524,86 
26.11.2019; 522,10 
27.11.2019; 523,93 
29.11.2019; 523,72 
02.12.2019; 516,88 
03.12.2019; 514,47 
04.12.2019; 514,15 
05.12.2019; 511,10 
06.12.2019; 513,85 
09.12.2019; 508,16 
10.12.2019; 506,38 
11.12.2019; 509,26 
12.12.2019; 517,68 
13.12.2019; 516,23 
16.12.2019; 522,12 
17.12.2019; 523,35 
18.12.2019; 522,91 
19.12.2019; 529,84 
20.12.2019; 530,06 
23.12.2019; 530,48 
24.12.2019; 531,05 
26.12.2019; 531,82 
27.12.2019; 529,78 
30.12.2019; 529,06 
31.12.2019; 531,73 
02.01.2020; 534,28 
03.01.2020; 530,67 
06.01.2020; 532,67 
07.01.2020; 531,98 
08.01.2020; 534,99 
09.01.2020; 535,75 
10.01.2020; 532,80 
13.01.2020; 540,00 
14.01.2020; 541,29 
15.01.2020; 543,69 
16.01.2020; 553,36 
17.01.2020; 550,50 
21.01.2020; 548,88 
22.01.2020; 549,97 
23.01.2020; 551,11 
24.01.2020; 548,99 
27.01.2020; 539,73 
28.01.2020; 542,49 
29.01.2020; 531,33 
30.01.2020; 529,83 
31.01.2020; 520,15 
03.02.2020; 523,49 
04.02.2020; 532,37 
05.02.2020; 532,60 
06.02.2020; 533,41 
07.02.2020; 529,77 
10.02.2020; 532,40 
11.02.2020; 553,59 
12.02.2020; 559,60 
13.02.2020; 557,77 
14.02.2020; 553,48 
18.02.2020; 557,05 
19.02.2020; 559,02 
20.02.2020; 560,51 
21.02.2020; 554,86 
24.02.2020; 540,48 
25.02.2020; 525,31 
26.02.2020; 522,57 
27.02.2020; 504,20 
28.02.2020; 501,26 
02.03.2020; 514,18 
03.03.2020; 505,68 
04.03.2020; 520,93 
05.03.2020; 505,61 
06.03.2020; 497,02 
09.03.2020; 458,56 
10.03.2020; 475,88 
11.03.2020; 452,68 
12.03.2020; 409,15 
13.03.2020; 439,95 
16.03.2020; 401,42 
17.03.2020; 424,60 
18.03.2020; 394,88 
19.03.2020; 416,81 
20.03.2020; 398,85 
23.03.2020; 394,97 
24.03.2020; 432,13 
25.03.2020; 432,00 
26.03.2020; 460,15 
27.03.2020; 445,16 
30.03.2020; 457,45 
31.03.2020; 451,42 
01.04.2020; 432,65 
02.04.2020; 439,59 
03.04.2020; 436,73 
06.04.2020; 468,05 
07.04.2020; 470,02 
08.04.2020; 484,76 
09.04.2020; 493,06 
13.04.2020; 483,21 
14.04.2020; 494,97 
15.04.2020; 479,39 
16.04.2020; 484,47 
17.04.2020; 492,22 
20.04.2020; 493,19 
21.04.2020; 477,81 
22.04.2020; 490,11 
23.04.2020; 492,78 
24.04.2020; 498,41 
27.04.2020; 509,15 
28.04.2020; 508,83 
29.04.2020; 521,29 
30.04.2020; 506,17 
01.05.2020; 492,71 
04.05.2020; 493,77 
05.05.2020; 500,34 
06.05.2020; 493,86 
07.05.2020; 503,36 
08.05.2020; 520,84 
11.05.2020; 515,27 
12.05.2020; 501,92 
13.05.2020; 486,76 
14.05.2020; 486,11 
15.05.2020; 490,23 
18.05.2020; 509,79 
19.05.2020; 505,02 
20.05.2020; 514,69 
21.05.2020; 508,00 
22.05.2020; 513,07 
26.05.2020; 520,44 
27.05.2020; 529,31 
28.05.2020; 522,32 
29.05.2020; 527,19 
01.06.2020; 532,29 
02.06.2020; 534,47 
03.06.2020; 546,23 
04.06.2020; 542,95 
05.06.2020; 554,91 
08.06.2020; 563,90 
09.06.2020; 557,48 
10.06.2020; 550,90 
11.06.2020; 513,94 
12.06.2020; 524,37 
15.06.2020; 529,08 
16.06.2020; 542,49 
17.06.2020; 532,09 
18.06.2020; 533,31 
19.06.2020; 530,73 
22.06.2020; 531,59 
23.06.2020; 528,74 
24.06.2020; 515,66 
25.06.2020; 522,50 
26.06.2020; 511,97 
29.06.2020; 524,00 
30.06.2020; 529,81 
01.07.2020; 527,77 
02.07.2020; 528,00 
06.07.2020; 538,32 
07.07.2020; 526,71 
08.07.2020; 532,17 
09.07.2020; 532,04 
10.07.2020; 530,99 
13.07.2020; 523,96 
14.07.2020; 530,20 
15.07.2020; 536,87 
16.07.2020; 536,69 
17.07.2020; 545,64 
20.07.2020; 550,78 
21.07.2020; 557,76 
22.07.2020; 558,76 
23.07.2020; 563,16 
24.07.2020; 556,41 
27.07.2020; 564,00 
28.07.2020; 559,53 
29.07.2020; 574,82 
30.07.2020; 572,02 
31.07.2020; 574,75 
03.08.2020; 583,21 
04.08.2020; 586,89 
05.08.2020; 584,31 
06.08.2020; 586,12 
07.08.2020; 589,58 
10.08.2020; 588,12 
11.08.2020; 583,47 
12.08.2020; 584,78 
13.08.2020; 583,46 
14.08.2020; 582,21 
17.08.2020; 576,77 
18.08.2020; 574,30 
19.08.2020; 575,66 
20.08.2020; 571,52 
21.08.2020; 565,65 
24.08.2020; 568,64 
25.08.2020; 568,10 
26.08.2020; 567,83 
27.08.2020; 563,54 
28.08.2020; 564,24 
31.08.2020; 563,02 
01.09.2020; 566,09 
02.09.2020; 573,81 
03.09.2020; 544,63 
04.09.2020; 537,32 
08.09.2020; 526,32 
09.09.2020; 532,19 
10.09.2020; 521,49 
11.09.2020; 521,95 
14.09.2020; 524,91 
15.09.2020; 526,73 
16.09.2020; 528,01 
17.09.2020; 523,76 
18.09.2020; 522,91 
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
;
